date,settlement_date,action,fund_name,isin,symbol,quantity,price,amount,broker,portfolio_reference,raw_line
2023-11-27,2023-11-29,BUY,"Amundi Smart Overnight Return GBP Buy 0.003579 £1,095.2780 £3.92 27/11/23 29/11/23 Winterflood Hedged",LU1230136894,LU1230136894,0.003579,1095.278,3.92,Winterflood,IP00824935,"Amundi Smart Overnight Return GBP Buy 0.003579 £1,095.2780 £3.92 27/11/23 29/11/23 Winterflood Hedged / ISIN LU1230136894 15:34:27"
2023-11-27,2023-11-29,BUY,Vanguard Global Aggregate Bonds,IE00BG47K971,IE00BG47K971,0.343713,23.0715,7.93,Vanguard Global,IP00824935,Vanguard Global Aggregate Bonds / ISIN Buy 0.343713 £23.0715 £7.93 27/11/23 29/11/23 PEEL IE00BG47K971 15:34:28
2023-11-27,2023-11-29,BUY,iShares Core UK Gilts,IE00B1FZSB30,IE00B1FZSB30,0.389903,10.0281,3.91,Shares Core,IP00824935,iShares Core UK Gilts / ISIN Buy 0.389903 £10.0281 £3.91 27/11/23 29/11/23 PEEL IE00B1FZSB30 15:34:29
2023-11-27,2023-11-29,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.254265,39.6043,10.07,Winterflood,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.254265 £39.6043 £10.07 27/11/23 29/11/23 Winterflood IE00BL25JP72 15:34:30
2023-11-27,2023-11-29,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.220002,45.5904,10.03,Jane Street,IP00824935,Xtrackers MSCI World Quality / ISIN Buy 0.220002 £45.5904 £10.03 27/11/23 29/11/23 Jane Street IE00BL25JL35 15:34:31 Financial
2023-11-27,2023-11-29,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.375798,31.3732,11.79,Jane Street,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.375798 £31.3732 £11.79 27/11/23 29/11/23 Jane Street IE00BL25JM42 15:34:31 Financial
2023-11-27,2023-11-29,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,1.967736,5.0311,9.9,Winterflood,IP00824935,iShares MSCI World Small Cap / ISIN Buy 1.967736 £5.0311 £9.90 27/11/23 29/11/23 Winterflood IE00BF4RFH31 15:34:31
2023-11-27,2023-11-29,BUY,Xtrackers MSCI EMU,LU1127516455,LU1127516455,1127516455.0,29.5175,20.45,Flow Traders,IP00824935,Xtrackers MSCI EMU / ISIN LU1127516455 Buy 0.692809 £29.5175 £20.45 27/11/23 29/11/23 Flow Traders 15:34:32
2023-11-27,2023-11-29,BUY,Vanguard FTSE Emerging Markets,IE00B3VVMM84,IE00B3VVMM84,0.546806,42.7391,23.37,Emerging Markets,IP00824935,Vanguard FTSE Emerging Markets / ISIN Buy 0.546806 £42.7391 £23.37 27/11/23 29/11/23 PEEL IE00B3VVMM84 15:34:32
2023-11-27,2023-11-29,BUY,Xtrackers S&P 500,IE00BM67HX07,IE00BM67HX07,500.0,74.9458,73.37,Unknown,IP00824935,Xtrackers S&P 500 / ISIN IE00BM67HX07 Buy 0.978973 £74.9458 £73.37 27/11/23 29/11/23 PEEL 15:34:32
2023-11-27,2023-11-29,BUY,iShares FTSE 100,IE00B53HP851,IE00B53HP851,100.0,140.2101,5.91,Jane Street,IP00824935,iShares FTSE 100 / ISIN IE00B53HP851 Buy 0.042151 £140.2101 £5.91 27/11/23 29/11/23 Jane Street 15:34:32 Financial
2023-11-27,2023-11-29,BUY,iShares MSCI World Minimum Volatility Buy 0.256561 £45.8760 £11.77 27/11/23 29/11/23 Jane Street,IE00B8FHGS14,IE00B8FHGS14,0.256561,45.876,11.77,Jane Street,IP00824935,iShares MSCI World Minimum Volatility Buy 0.256561 £45.8760 £11.77 27/11/23 29/11/23 Jane Street / ISIN IE00B8FHGS14 15:34:32 Financial
2023-11-27,2023-11-29,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.232952 £16.8275 £3.92 27/11/23 29/11/23 Jane Street Years,LU1439943090,LU1439943090,0.0,16.8275,3.92,Jane Street,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.232952 £16.8275 £3.92 27/11/23 29/11/23 Jane Street Years / ISIN LU1439943090 15:34:32 Financial
2023-12-01,2023-12-05,BUY,"Amundi Smart Overnight Return GBP Buy 0.000164 £1,097.5609 £0.18 01/12/23 05/12/23 Internal Hedged",LU1230136894,LU1230136894,0.000164,1097.5609,0.18,Amundi Smart,IP00824935,"Amundi Smart Overnight Return GBP Buy 0.000164 £1,097.5609 £0.18 01/12/23 05/12/23 Internal Hedged / ISIN LU1230136894 15:25:11 Counterparty"
2023-12-01,2023-12-05,BUY,Xtrackers MSCI World Quality,IE00BL25JL35,IE00BL25JL35,0.0011,45.4545,0.05,Winterflood,IP00824935,Xtrackers MSCI World Quality / ISIN Buy 0.001100 £45.4545 £0.05 01/12/23 05/12/23 Winterflood IE00BL25JL35 15:25:12
2023-12-01,2023-12-05,BUY,Xtrackers MSCI World Value,IE00BL25JM42,IE00BL25JM42,0.013018,31.4948,0.41,World Value,IP00824935,Xtrackers MSCI World Value / ISIN Buy 0.013018 £31.4948 £0.41 01/12/23 05/12/23 Internal IE00BL25JM42 15:25:12 Counterparty
2023-12-01,2023-12-05,BUY,Xtrackers MSCI World Momentum,IE00BL25JP72,IE00BL25JP72,0.002547,39.2618,0.1,Winterflood,IP00824935,Xtrackers MSCI World Momentum / ISIN Buy 0.002547 £39.2618 £0.10 01/12/23 05/12/23 Winterflood IE00BL25JP72 15:25:13
2023-12-01,2023-12-05,BUY,iShares MSCI World Small Cap,IE00BF4RFH31,IE00BF4RFH31,0.035615,5.054,0.18,World Small,IP00824935,iShares MSCI World Small Cap / ISIN Buy 0.035615 £5.0540 £0.18 01/12/23 05/12/23 Internal IE00BF4RFH31 15:25:13 Counterparty
2023-12-01,2023-12-05,BUY,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.010082 £16.8617 £0.17 01/12/23 05/12/23 Winterflood Years,LU1439943090,LU1439943090,0.0,16.8617,0.17,Winterflood,IP00824935,Amundi FTSE Actuaries UK Gilts 0-5 Buy 0.010082 £16.8617 £0.17 01/12/23 05/12/23 Winterflood Years / ISIN LU1439943090 15:25:15
2023-12-01,2023-12-05,BUY,iShares Core UK Gilts,IE00B1FZSB30,IE00B1FZSB30,0.019935,10.0326,0.2,Shares Core,IP00824935,iShares Core UK Gilts / ISIN Buy 0.019935 £10.0326 £0.20 01/12/23 05/12/23 PEEL IE00B1FZSB30 15:25:15
